doc_id,text,response_type,sex,age_cohorts,political_id3,close_nkmigrants
nkmigrants_interviews_4137,경험,hire,Female,60+,Conservative,Neither close nor distant
nkmigrants_interviews_4138,도움이 될것 같음,neighbor,Female,60+,Conservative,Neither close nor distant
nkmigrants_interviews_4139,이웃에 대한 이해,vote,Female,60+,Conservative,Neither close nor distant
nkmigrants_interviews_4140,한국에 도움이 될것 같음,hire,Female,60+,Conservative,Neither close nor distant
nkmigrants_interviews_4141,자녀가 있어 좀 더 생활력 있을것 같음,neighbor,Female,60+,Conservative,Neither close nor distant
nkmigrants_interviews_4142,대화가 통할것 같음,vote,Female,60+,Conservative,Neither close nor distant
nkmigrants_interviews_4143,한국내 체류기간이 길어 적응되었으리라 판단,hire,Female,30-39,Conservative,Neither close nor distant
nkmigrants_interviews_4144,그러,neighbor,Female,30-39,Conservative,Neither close nor distant
nkmigrants_interviews_4145,한국내 체류기간이 길어서,vote,Female,30-39,Conservative,Neither close nor distant
nkmigrants_interviews_4146,그래,hire,Male,30-39,Conservative,Neither close nor distant
nkmigrants_interviews_4147,한국체류기간,neighbor,Male,30-39,Conservative,Neither close nor distant
nkmigrants_interviews_4148,그럼,vote,Male,30-39,Conservative,Neither close nor distant
nkmigrants_interviews_4149,인간관계,hire,Male,40-49,Centrist,Neither close nor distant
nkmigrants_interviews_4150,사회적응을 빨리 할수 있겠다,neighbor,Male,40-49,Centrist,Neither close nor distant
nkmigrants_interviews_4151,체류기간,vote,Male,40-49,Centrist,Neither close nor distant
nkmigrants_interviews_4152,직업이 의사이고 사회적 지위가 있기 때문에,hire,Female,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_4153,직업을 가질 수 있을것 같아서,neighbor,Female,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_4154,직업이 있으므로 더 안정적으로 보인다,vote,Female,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_4155,직업을 가질 수 있는 능력이 있어서,hire,Male,60+,Centrist,Somewhat distant
nkmigrants_interviews_4156,그냥그렇다,neighbor,Male,60+,Centrist,Somewhat distant
nkmigrants_interviews_4157,직업을 기질 수 있을 것 같아서,vote,Male,60+,Centrist,Somewhat distant
nkmigrants_interviews_4158,그냥그렇다,hire,Female,30-39,Centrist,Very distant
nkmigrants_interviews_4159,직업이 확실하고 중년의 나이로 안정적인 삶을 추구할것 같아서,neighbor,Female,30-39,Centrist,Very distant
nkmigrants_interviews_4160,그냥그렇다,vote,Female,30-39,Centrist,Very distant
nkmigrants_interviews_4161,결혼을 하고 자녀가 있어 자녀의 삶에 대한 애착과 한국사회 적응을 위해 노력할것 같다,hire,Female,30-39,Conservative,Somewhat close
nkmigrants_interviews_4162,직업이있어서,neighbor,Female,30-39,Conservative,Somewhat close
nkmigrants_interviews_4163,결혼을 해서 안정적인 사회 유지를 위해 협조할것 같다,vote,Female,30-39,Conservative,Somewhat close
nkmigrants_interviews_4164,소박할듯,hire,Female,18-29,Progressive,Neither close nor distant
nkmigrants_interviews_4165,여성,neighbor,Female,18-29,Progressive,Neither close nor distant
nkmigrants_interviews_4166,직업있고천주교신자,vote,Female,18-29,Progressive,Neither close nor distant
nkmigrants_interviews_4167,한국에 동화,hire,Female,60+,Progressive,Neither close nor distant
nkmigrants_interviews_4168,나이,neighbor,Female,60+,Progressive,Neither close nor distant
nkmigrants_interviews_4169,여성,vote,Female,60+,Progressive,Neither close nor distant
nkmigrants_interviews_4170,국내 흐름,hire,Male,18-29,Centrist,Somewhat distant
nkmigrants_interviews_4171,확실한 직업 있고 이탈한지 꽤 되었으면서 노동당원이 아니었음,neighbor,Male,18-29,Centrist,Somewhat distant
nkmigrants_interviews_4172,한국내거주기간,vote,Male,18-29,Centrist,Somewhat distant
nkmigrants_interviews_4173,체류기간 길고 확실한 직업이 있다,hire,Male,30-39,Centrist,Neither close nor distant
nkmigrants_interviews_4174,노동당원 아님,neighbor,Male,30-39,Centrist,Neither close nor distant
nkmigrants_interviews_4175,자녀가 있어서 말이 통할 것 같다,vote,Male,30-39,Centrist,Neither close nor distant
nkmigrants_interviews_4176,우리사회에 동화된 느낌,hire,Female,30-39,Centrist,Neither close nor distant
nkmigrants_interviews_4177,전문직,neighbor,Female,30-39,Centrist,Neither close nor distant
nkmigrants_interviews_4178,크게 좌우 안함,vote,Female,30-39,Centrist,Neither close nor distant
nkmigrants_interviews_4179,한국인 동료가 있어서,hire,Female,40-49,Conservative,Neither close nor distant
nkmigrants_interviews_4180,대인관계원만,neighbor,Female,40-49,Conservative,Neither close nor distant
nkmigrants_interviews_4181,한국인 지인,vote,Female,40-49,Conservative,Neither close nor distant
nkmigrants_interviews_4182,대인관계가 원만할것 같음,hire,Male,18-29,Centrist,Somewhat distant
nkmigrants_interviews_4183,말을 잘 듣는다,neighbor,Male,18-29,Centrist,Somewhat distant
nkmigrants_interviews_4184,건강문제 상의,vote,Male,18-29,Centrist,Somewhat distant
nkmigrants_interviews_4185,한국 실정을 안다,hire,Female,18-29,Progressive,Somewhat distant
nkmigrants_interviews_4186,조선노동당원 유무,neighbor,Female,18-29,Progressive,Somewhat distant
nkmigrants_interviews_4187,젊음,vote,Female,18-29,Progressive,Somewhat distant
nkmigrants_interviews_4188,탈북 기간이 오래됬다,hire,Male,60+,Progressive,Somewhat distant
nkmigrants_interviews_4189,나이,neighbor,Male,60+,Progressive,Somewhat distant
nkmigrants_interviews_4190,동료의 유무,vote,Male,60+,Progressive,Somewhat distant
nkmigrants_interviews_4191,나이,hire,Male,30-39,Centrist,Neither close nor distant
nkmigrants_interviews_4192,청렴하다.,neighbor,Male,30-39,Centrist,Neither close nor distant
nkmigrants_interviews_4193,컴퓨터,vote,Male,30-39,Centrist,Neither close nor distant
nkmigrants_interviews_4194,남자가 정치를 더 잘할 것 같습니다.,hire,Female,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_4195,혼인관계및 연령때문,neighbor,Female,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_4196,깨끗하다.,vote,Female,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_4197,인맥관계나 한국내 체류기간이 영향을 미쳤습니다.,hire,Male,30-39,Centrist,Very distant
nkmigrants_interviews_4198,전문적 직업군과 미혼이라는 점,neighbor,Male,30-39,Centrist,Very distant
nkmigrants_interviews_4199,노동당원이 아니었기 때문,vote,Male,30-39,Centrist,Very distant
nkmigrants_interviews_4200,자신의 인생에 대한 의지를 갖고 있는 것 같음,hire,Male,40-49,Progressive,Neither close nor distant
nkmigrants_interviews_4201,성별,neighbor,Male,40-49,Progressive,Neither close nor distant
nkmigrants_interviews_4202,경제활동및 뚜렷한 삶에 대한 방향성을 갖고 있는 것 같음,vote,Male,40-49,Progressive,Neither close nor distant
nkmigrants_interviews_4203,성별,hire,Male,18-29,Progressive,Very close
nkmigrants_interviews_4204,북한을 나온지가 오래되었음,neighbor,Male,18-29,Progressive,Very close
nkmigrants_interviews_4205,직업,vote,Male,18-29,Progressive,Very close
nkmigrants_interviews_4206,고학력자로 보이고 연륜이 있음,hire,Female,30-39,Centrist,Very distant
nkmigrants_interviews_4207,프로그래머,neighbor,Female,30-39,Centrist,Very distant
nkmigrants_interviews_4208,둘다 별로이나 그나마 나이가 있어 문제의 발생 가능성이 낮아보임,vote,Female,30-39,Centrist,Very distant
nkmigrants_interviews_4209,노동당 미가입,hire,Female,30-39,Conservative,Neither close nor distant
nkmigrants_interviews_4210,나이 및 직업측면에서 나음,neighbor,Female,30-39,Conservative,Neither close nor distant
nkmigrants_interviews_4211,한국내체류기간,vote,Female,30-39,Conservative,Neither close nor distant
nkmigrants_interviews_4212,나이를 중요하게 생각함,hire,Male,40-49,Progressive,Somewhat close
nkmigrants_interviews_4213,한국내 체류기간이 길어서,neighbor,Male,40-49,Progressive,Somewhat close
nkmigrants_interviews_4214,나이 관점에서,vote,Male,40-49,Progressive,Somewhat close
nkmigrants_interviews_4215,한국인 동료가 있기때문에 그나마 한국에 적응을 잘한것이라 생각해서,hire,Male,60+,Progressive,Neither close nor distant
nkmigrants_interviews_4216,사랑,neighbor,Male,60+,Progressive,Neither close nor distant
nkmigrants_interviews_4217,한국내 체류기간이 길고 한국인동료가 있어서,vote,Male,60+,Progressive,Neither close nor distant
nkmigrants_interviews_4218,결혼,hire,Male,60+,Progressive,Somewhat distant
nkmigrants_interviews_4219,여성,neighbor,Male,60+,Progressive,Somewhat distant
nkmigrants_interviews_4220,가정,vote,Male,60+,Progressive,Somewhat distant
nkmigrants_interviews_4221,느낌,hire,Female,18-29,Progressive,Somewhat distant
nkmigrants_interviews_4222,젊은 청년이라서,neighbor,Female,18-29,Progressive,Somewhat distant
nkmigrants_interviews_4223,없슴,vote,Female,18-29,Progressive,Somewhat distant
nkmigrants_interviews_4224,여성이고 나이가 적정해서,hire,Female,60+,Progressive,Neither close nor distant
nkmigrants_interviews_4225,우리나라에 잘 적응 할 것 같아서,neighbor,Female,60+,Progressive,Neither close nor distant
nkmigrants_interviews_4226,직업을 가지고 있어서,vote,Female,60+,Progressive,Neither close nor distant
nkmigrants_interviews_4227,생계수단이 있음,hire,Female,30-39,Progressive,Somewhat distant
nkmigrants_interviews_4228,발전 가능성,neighbor,Female,30-39,Progressive,Somewhat distant
nkmigrants_interviews_4229,한국 체류기간이 길어서 쉽게 적응 될 듯,vote,Female,30-39,Progressive,Somewhat distant
nkmigrants_interviews_4230,발전 가능성,hire,Female,60+,Centrist,Neither close nor distant
nkmigrants_interviews_4231,한국 체류기간이 긴사람이 신뢰가 간다,neighbor,Female,60+,Centrist,Neither close nor distant
nkmigrants_interviews_4232,발전 가능성,vote,Female,60+,Centrist,Neither close nor distant
nkmigrants_interviews_4233,선택의 여지가 없었다,hire,Female,18-29,Progressive,Somewhat close
nkmigrants_interviews_4234,중국 체류기간이 짧아서,neighbor,Female,18-29,Progressive,Somewhat close
nkmigrants_interviews_4235,의사라는 직업이 귀하다,vote,Female,18-29,Progressive,Somewhat close
nkmigrants_interviews_4236,둘 중 선택권이 없어서 그나마 한국 체류기간이 긴 사람 선택,hire,Male,30-39,Conservative,Very close
nkmigrants_interviews_4237,연령이 어려서,neighbor,Male,30-39,Conservative,Very close
nkmigrants_interviews_4238,한국체류기간이 길어서,vote,Male,30-39,Conservative,Very close
nkmigrants_interviews_4239,전조선노동당당원이 아니라서,hire,Male,18-29,Centrist,Very distant
nkmigrants_interviews_4240,경력,neighbor,Male,18-29,Centrist,Very distant
nkmigrants_interviews_4241,한국체류기간이 더 길어서,vote,Male,18-29,Centrist,Very distant
nkmigrants_interviews_4242,친한지인,hire,Male,60+,Conservative,Neither close nor distant
nkmigrants_interviews_4243,한국내 체류기간이 많으므로 한국에 대한 문화이해가 더 높다고 생각함.,neighbor,Male,60+,Conservative,Neither close nor distant
nkmigrants_interviews_4244,의사,vote,Male,60+,Conservative,Neither close nor distant
nkmigrants_interviews_4245,결혼을 하지 않아 활동성이 더 뛰어나다고 생각함.,hire,Female,40-49,Progressive,Very distant
nkmigrants_interviews_4246,한창활동성이좋은 나이,neighbor,Female,40-49,Progressive,Very distant
nkmigrants_interviews_4247,한국인과 유대관계를 유지하고 있어 한국 문화를 많이 접해봤을 것 같음.,vote,Female,40-49,Progressive,Very distant
nkmigrants_interviews_4248,여성이고 인구감소가되는상황에서 여성의존재가치가크다,hire,Male,60+,Progressive,Very distant
nkmigrants_interviews_4249,"여성, 프로그래머",neighbor,Male,60+,Progressive,Very distant
nkmigrants_interviews_4250,가임기여성,vote,Male,60+,Progressive,Very distant
nkmigrants_interviews_4251,직업이 있다,hire,Female,30-39,Conservative,Somewhat distant
nkmigrants_interviews_4252,none,neighbor,Female,30-39,Conservative,Somewhat distant
nkmigrants_interviews_4253,여성,vote,Female,30-39,Conservative,Somewhat distant
nkmigrants_interviews_4254,none,hire,Male,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_4255,...................,neighbor,Male,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_4256,none,vote,Male,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_4257,..................,hire,Male,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_4258,한국 체류기간,neighbor,Male,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_4259,.....................,vote,Male,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_4260,나이,hire,Female,30-39,Progressive,Very distant
nkmigrants_interviews_4261,미혼이라서,neighbor,Female,30-39,Progressive,Very distant
nkmigrants_interviews_4262,나이가 비슷해서요.,vote,Female,30-39,Progressive,Very distant
nkmigrants_interviews_4263,직업이 의사라서,hire,Male,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_4264,둘다별로이다,neighbor,Male,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_4265,한국 체류기간이 길어서,vote,Male,18-29,Centrist,Neither close nor distant
nkmigrants_interviews_4266,느낌이 더 낫다,hire,Female,18-29,Centrist,Somewhat distant
nkmigrants_interviews_4267,편의점 직원,neighbor,Female,18-29,Centrist,Somewhat distant
nkmigrants_interviews_4268,그나마 친근하다,vote,Female,18-29,Centrist,Somewhat distant
nkmigrants_interviews_4269,친한 한국지인 있음,hire,Male,60+,Centrist,Very distant
nkmigrants_interviews_4270,한국내 체류기간이 길어서,neighbor,Male,60+,Centrist,Very distant
nkmigrants_interviews_4271,직업 있음,vote,Male,60+,Centrist,Very distant
nkmigrants_interviews_4272,한국내 체류기간이 길어서,hire,Female,30-39,Conservative,Somewhat distant
nkmigrants_interviews_4273,한국내 체류기간이 길어 어느정도 한국사회의 이해의 폭이 더 클것으로 보여서,neighbor,Female,30-39,Conservative,Somewhat distant
nkmigrants_interviews_4274,한국내 체류기간이 길어서,vote,Female,30-39,Conservative,Somewhat distant
nkmigrants_interviews_4275,나이는 어리지만 안정감이 있어보여서,hire,Male,60+,Progressive,Neither close nor distant
nkmigrants_interviews_4276,연령,neighbor,Male,60+,Progressive,Neither close nor distant
nkmigrants_interviews_4277,한국사회에 더 잘 적응했을 것 같아서,vote,Male,60+,Progressive,Neither close nor distant
nkmigrants_interviews_4278,연령,hire,Male,30-39,Centrist,Very distant
nkmigrants_interviews_4279,자녀양육,neighbor,Male,30-39,Centrist,Very distant
nkmigrants_interviews_4280,연령,vote,Male,30-39,Centrist,Very distant
nkmigrants_interviews_4281,전문지,hire,Female,18-29,Centrist,Very distant
nkmigrants_interviews_4282,직장,neighbor,Female,18-29,Centrist,Very distant
nkmigrants_interviews_4283,독립적,vote,Female,18-29,Centrist,Very distant
nkmigrants_interviews_4284,체류기간,hire,Male,60+,Conservative,Somewhat distant
nkmigrants_interviews_4285,안전한 가족,neighbor,Male,60+,Conservative,Somewhat distant
nkmigrants_interviews_4286,직장,vote,Male,60+,Conservative,Somewhat distant
nkmigrants_interviews_4287,직장과 미래성,hire,Female,40-49,Conservative,Neither close nor distant
nkmigrants_interviews_4288,한국내 체류기간이 길어서 한국문화를 잘 이해할 것 같다.,neighbor,Female,40-49,Conservative,Neither close nor distant
nkmigrants_interviews_4289,젊은 나이,vote,Female,40-49,Conservative,Neither close nor distant
nkmigrants_interviews_4290,상대적으로 한국 체류기간이 길어서 한국문화를 잘 이해할 것 같다.,hire,Male,18-29,Progressive,Neither close nor distant
nkmigrants_interviews_4291,한국에 대한 적응이 더 많이 되었을 것 같음,neighbor,Male,18-29,Progressive,Neither close nor distant
nkmigrants_interviews_4292,한국에 대해 잘 모르기에 알려주고 싶다.,vote,Male,18-29,Progressive,Neither close nor distant
nkmigrants_interviews_4293,한국내 체류 기간이 길어서 한국에 대한 이해도가 높을 것 같음,hire,Female,40-49,Progressive,Neither close nor distant
nkmigrants_interviews_4294,직업을 고려했을 때 업무성과가 더 뛰어날것 같다,neighbor,Female,40-49,Progressive,Neither close nor distant
nkmigrants_interviews_4295,건강 위급상황 시 도움을 받을 수 있을 것 같음,vote,Female,40-49,Progressive,Neither close nor distant
nkmigrants_interviews_4296,무직인것을 제외하면 모든 영역에서 A보다 낫다,hire,Male,60+,Centrist,Neither close nor distant
nkmigrants_interviews_4297,전 조선 노동당원이 아님,neighbor,Male,60+,Centrist,Neither close nor distant
